"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"ILMN_1232084"	7001.50794867827	6390.45053168277	7710.14394710641	7100.33714846627	6390.45053168277	6324.44904835539	6012.32452029422	6914.37681810861	6516.99762564497	7179.48703719234	6430.79846286899	6564.85043603305	5939.43994677619	6144.17544330543	6792.45456938007	6944.6714935566
"ILMN_2752618"	1324.27507084893	1438.60363446001	1099.44128159546	979.841017680292	1226.1986843348	1159.39816733432	1360.51727051642	851.169842630701	1009.39070946152	1123.05113131706	1240.48607532448	1146.68691997431	1272.48687726723	1186.67467793132	926.065792595096	1017.10401842818
"ILMN_1218612"	2245.06668320756	2017.36008014581	1907.86560985994	1762.82909248149	1828.33996102725	2049.25909277443	2010.66763491471	1866.61650637675	1931.16393843253	1917.0864457102	1852.27341982236	2197.03455012389	2105.47666289661	1815.2484142904	1735.06460087512	1871.8803762503
"ILMN_2944150"	1085.99860234089	1198.15505563585	1123.05113131706	1143.94788901273	1033.83867428285	1037.69692792628	1310.59039983061	1162.16877003264	1192.6450982023	1249.64648149813	1471.04040062753	1120.14964345289	1094.91846611987	1287.32799571059	1223.82534177586	1085.99860234089
"ILMN_2775547"	218.35991705037	207.996656351522	155.738134185051	211.147181277394	176.348336514443	196.144742050668	172.297189861099	194.841681937224	233.350524225256	175.3678449238	206.420579823501	216.559057426533	207.420845962133	220.18694689149	196.985459843389	207.996656351522
"ILMN_3162005"	5078.24189735046	4993.88923671829	5672.27291212232	4930.26837586326	5537.78620538612	5326.07470070583	4693.71813860176	4412.29390826301	4341.58421143691	5716.71744750273	5103.71226133834	4930.26837586326	5046.56186947506	4664.69540071689	4501.40365238177	5752.87730525388
"ILMN_2601515"	228.082370183228	309.240610376989	225.203313337471	217.260753679633	240.652854907352	212.164663373225	261.571684365823	198.703645757232	197.158434133973	207.117169453734	251.211023176792	289.144817378513	243.612120250928	289.519606941518	283.383343262907	248.174318803187
"ILMN_2798138"	123.97609709052	161.543076782834	136.581221384021	126.991290687534	120.130505793267	115.626688573719	127.252480303086	130.264048613133	148.150321609599	132.824965547523	125.717718545231	140.968097247069	125.118570304517	131.14687566637	126.644597860714	107.178175463277
"ILMN_2597710"	905.843190269498	864.838622956321	894.62979512615	777.153003883988	825.656385272242	892.698104946664	963.631036165856	703.966429129598	786.184669667624	848.67652127177	765.139993594213	1043.77779900926	817.720462789958	775.229424150079	763.18707181063	920.040705069147
"ILMN_2949886"	190.158172748545	180.597636646327	193.25526707209	183.187019499622	198.983373983367	181.916951673111	168.085519866078	199.405858032412	191.606404578557	168.773439457325	150.932858229333	187.987425801295	203.920570797076	175.058170578633	178.483750666646	226.867581724119
"ILMN_2746738"	1603.48832265505	1707.9838876821	1828.33996102725	1815.2484142904	1866.61650637675	1768.28527676358	1495.09396875	1847.87875001529	1800.81567094327	1902.23446186221	1493.45837635556	1729.47933103611	1490.34422459475	1483.7263398737	1749.53107133814	1877.23951755856
"ILMN_2766580"	476.276842209601	524.290765050452	480.040798565325	471.515136000795	549.914065434061	485.196714786404	521.774557942233	452.997415125838	469.607694455222	454.445903662889	513.043520787228	482.047107186225	453.805390606912	503.964062980972	492.988189918442	383.099109544962
"ILMN_2760415"	364.494727724366	348.964737945131	381.197559869559	381.197559869559	514.087578357526	392.513676239165	376.453460504179	300.727577379154	317.197061182391	345.082319931223	296.124702961266	437.842709201222	356.087759773082	330.94123552466	332.019978355757	360.466877504648
"ILMN_2845214"	1723.24768932907	1714.01009451154	1634.7422424773	1522.91468471907	1657.92360724981	1419.56967481821	1585.55432526063	1590.9659849439	1389.60026000153	1612.70288645426	1430.20489970891	1577.29216235243	1475.39801894284	1369.77955928729	1256.43775317438	1357.34149352557
"ILMN_2735422"	3364.42812258394	3889.6810487444	3364.42812258394	4664.69540071689	3661.47490301779	2847.16344187658	3504.5330819061	5262.06109033351	6564.85043603305	3930.63275726847	4428.8466759451	3103.39426273525	3426.01758688045	4770.36660652933	4525.75696778421	3103.39426273525
"ILMN_1252464"	115.88140471925	113.214796900393	129.283786027956	129.816401467278	127.862275571244	139.560497887233	109.423179431763	108.001075534479	127.862275571244	140.759964590299	115.09268690691	128.39049452204	133.502300205809	110.434030478983	117.422305967968	113.718504029179
"ILMN_3143483"	257.622355177836	184.073206824323	207.813265436212	228.359221520234	202.609904576469	244.067842882559	183.367614056388	247.098545960846	275.412518386559	251.591975143138	233.081033578991	270.227920450813	304.215544006124	189.5488357764	272.36993454556	242.060728579353
"ILMN_2761008"	1282.0741412926	1334.15753279403	1441.86322463571	1404.59972375186	1121.33676771346	1242.40227140238	1194.73518117459	1443.96608098176	1508.82533425321	1334.15753279403	1540.36464209304	1314.1741167257	1208.33054158543	1416.82139196632	1310.59039983061	1483.7263398737
"ILMN_2893999"	1101.50699358048	1181.27663781744	1139.57830887997	1378.06889758268	1069.91384906283	1040.9371089846	1237.6924923453	1317.51629697322	1277.18644963781	1139.57830887997	1235.42834224468	1115.87720946983	1111.53271498701	1223.82534177586	1341.2867911226	1139.57830887997
"ILMN_2698004"	242.592555377262	283.843766159967	212.164663373225	220.18694689149	193.720964892796	377.453053178784	231.85142385934	202.992455933515	236.159225744953	211.706984207265	286.194328681782	409.687349201073	311.51455164331	262.513951432499	215.600285302348	310.10030447721
"ILMN_2882189"	125.667541566626	111.911395791853	126.945301527387	137.536897260834	121.323202977162	120.590391420999	108.250359856489	125.949880179087	120.053851163098	129.367110643782	111.143396911849	123.571761485018	119.793051112276	130.178186644455	118.303555577848	114.823986904047
"ILMN_2653619"	4693.71813860176	4263.6511906442	4389.15286275448	4770.36660652933	3951.01705371914	4612.04555847863	3889.6810487444	5284.95407106829	4734.6769909536	4214.09994298401	4318.97174073948	4525.75696778421	4469.64402141686	4428.8466759451	4867.87863738599	4428.8466759451
"ILMN_2708211"	564.302702174534	585.864542696785	436.803877994107	489.816058659362	441.325556044189	459.84932568973	519.438887945417	571.860235655038	648.008102161542	531.36811415763	565.227305694532	602.898663399218	520.441541063997	703.966429129598	620.974265311201	463.979275617192
"ILMN_2859678"	225.41653212484	241.663340972388	205.389544891295	229.316913706979	218.35991705037	259.234240865109	267.931406168734	241.014183077406	207.420845962133	198.184999036817	231.010064292501	242.060728579353	255.338881398804	255.832843563802	223.824953024241	208.683242207842
"ILMN_2749052"	205.389544891295	225.6721898839	156.121358462116	175.058170578633	299.403220259156	206.648152162867	211.421692494549	161.717623235782	187.229607630758	211.926970827123	190.352165440103	184.233072052456	244.739932600965	194.841681937224	184.073206824323	209.249511219985
"ILMN_1258534"	924.238643205437	824.370460241871	880.61525495094	750.941650210717	1050.61933176029	827.701272126179	870.863076246121	709.832969138099	798.564010940067	909.488197967104	643.740882867029	770.657424548038	885.432872479327	679.065608598716	758.163579988949	825.656385272242
"ILMN_2913222"	546.991245478227	574.367524262937	580.590102420531	660.217110348304	583.824702832158	583.824702832158	604.427854477451	608.007235546122	801.719963930289	557.177054198778	718.707367916888	611.061124146938	549.914065434061	664.8806362633	703.966429129598	594.058308443578
"ILMN_2705969"	312.746343148227	304.632075903786	317.659727272199	303.614855315165	307.043866427981	329.858521985567	323.467955538395	283.843766159967	314.549967991377	350.661695095941	314.549967991377	312.034060217891	365.593655229645	342.429928668099	298.597156418358	293.801850873345
"ILMN_1249407"	582.44783176297	580.590102420531	708.313622126419	711.733809420746	661.963039808303	551.573187220018	664.061565469697	968.786042059434	783.777326733137	526.981800947681	605.088614125146	783.777326733137	625.872656512986	643.067468807593	829.634450595627	754.05640305971
"ILMN_2671572"	837.168170812938	797.027391520704	1069.91384906283	1189.69685252238	921.921381946368	917.216913961538	883.91560404055	1232.80710132226	1090.6514566741	999.104710097449	963.631036165856	900.439591125829	726.939714179538	853.627757889785	1096.94121483679	1015.28782223186
"ILMN_1251519"	197.309912295578	203.294449969372	190.555221569346	198.184999036817	213.604025956418	211.421692494549	206.840093187987	225.203313337471	201.570243107912	200.944654669667	238.911297108168	215.367215655458	252.580962144411	226.867581724119	235.186465907689	215.099561481846
"ILMN_2591592"	133.855613491287	125.949880179087	127.665096841667	127.934246069052	113.949063629399	140.759964590299	120.4680611329	129.096684277202	146.079519762006	105.526577533718	131.434366437759	130.264048613133	129.626676934435	141.160168652535	133.502300205809	119.793051112276
"ILMN_2592187"	198.703645757232	188.463849962094	190.158172748545	207.656860878918	170.141718337078	197.158434133973	149.095793497835	234.539915732051	204.558807895178	187.09345257456	192.762545683941	172.655118248481	205.19637230636	198.983373983367	173.677999985565	167.363119225178
"ILMN_3095257"	579.773730200718	598.104360041224	674.493014752884	739.148958372476	658.239480457663	544.620947145683	559.971732937553	778.669956409203	809.690848397233	585.864542696785	553.302360286551	576.348040716198	527.954141889777	590.083664590591	713.73301720996	681.340124581423
"ILMN_2648569"	112.177752781246	94.2876372711583	100.192817700378	151.58614797513	117.422305967968	93.0715135709738	101.230418292899	141.160168652535	140.605662450288	122.817299980569	174.727553332609	128.703643815237	104.193497395407	163.276772261175	138.289484646169	108.748902203639
"ILMN_3132223"	134.611449889964	130.781619069734	125.717718545231	123.571761485018	128.292936522654	125.190213925272	155.051586413684	133.437251791318	128.780018750781	124.861427970667	134.892593789617	148.264868918934	119.931884021552	123.255338015182	141.500794863347	144.788626383627
"ILMN_2749972"	1074.35662785982	973.003918046898	1143.94788901273	1165.84288190668	1139.57830887997	1094.91846611987	1048.77311056421	1198.15505563585	1067.98593887895	1088.26878045124	1037.69692792628	1088.26878045124	913.728300793946	907.607053795658	1060.60110859663	1165.84288190668
"ILMN_2876560"	153.153610602416	148.150321609599	115.88140471925	144.664681523535	123.850809986981	132.582174108329	150.209337035404	150.085481055762	161.883893699838	133.604508843106	173.677999985565	133.328194717447	149.666321266162	150.085481055762	177.632541344857	149.192291500612
"ILMN_1228123"	101.525760269039	88.1458197200595	112.730126942336	130.414781472562	81.895734183907	95.3029475501018	103.438385129829	133.781169415184	134.683352824819	99.6082046901776	134.790580923605	90.7919240219145	99.2871720678333	127.543432829137	133.855613491287	83.0846742463621
"ILMN_1225594"	1441.86322463571	1607.38483386194	1344.3737658904	1334.15753279403	1527.58579466315	1749.53107133814	1577.29216235243	1373.42416223434	1603.48832265505	1447.2700511658	1749.53107133814	1805.43947233778	1707.9838876821	1810.45874414956	1607.38483386194	1411.38807171846
"ILMN_3161543"	111.316788764189	117.143283282844	119.793051112276	112.087421412042	113.409582899942	127.442554755328	112.349376051708	118.059204758159	102.226104186524	107.59839578992	131.799131848888	98.6694928272732	140.054452327614	128.39049452204	115.31356954784	133.261137432004
"ILMN_2754698"	117.279188350543	138.373904367935	124.194709197465	123.488270415045	114.823986904047	141.362619424953	126.564675170455	147.893363265102	158.809207993293	129.523676240192	126.797088214796	123.425476019088	118.392316332358	135.467317195564	113.185780716766	124.524022672584
"ILMN_2919777"	1895.12827621951	1569.61817327645	1861.85187382593	1475.39801894284	2480.68025759928	1844.35436023372	1626.41006588747	1573.34801053373	1493.45837635556	1626.41006588747	1264.38973908429	1680.43549590423	1828.33996102725	1441.86322463571	1463.28499561063	1639.42080518744
"ILMN_1212794"	238.319797973761	226.867581724119	267.552704069618	261.222345742828	203.706999458619	237.97248606327	222.16390291363	267.218629556561	273.422666182531	220.18694689149	280.146400493415	233.755943685035	272.142736569558	276.146781442055	291.195617733215	213.378807548246
"ILMN_2984999"	332.399485728257	332.399485728257	321.549779122604	317.659727272199	331.552580988504	315.045286532507	375.351163837335	341.228753161057	367.691816226365	346.723865234245	364.494727724366	346.723865234245	337.014788298584	356.087759773082	292.87876165168	367.098277222458
"ILMN_1239463"	169.538005082177	161.389048804271	187.229607630758	185.822878385637	206.840093187987	132.01996265373	151.58614797513	180.377314920561	165.056927324639	202.835088519857	195.292833155716	107.59839578992	142.137066301448	149.817266082515	171.441353435523	205.19637230636
"ILMN_2696977"	32750.6106707934	34947.7955899113	36245.6964382641	36245.6964382641	33836.8724970548	32750.6106707934	32750.6106707934	34947.7955899113	36245.6964382641	38054.3445927803	34947.7955899113	33836.8724970548	36245.6964382641	34947.7955899113	34947.7955899113	34947.7955899113
"ILMN_3090728"	8595.52411185406	9733.49202329232	9348.13607737527	9524.23049796945	9454.64367310926	8802.47765141527	8673.49630935748	11600.9399767879	9206.73108746769	8673.49630935748	7659.71763370047	8897.52066620408	8739.60923264735	8970.46204139514	9348.13607737527	9405.66360399873
"ILMN_2516266"	1447.2700511658	1612.70288645426	1404.59972375186	1435.63473335416	1249.64648149813	1414.72176760012	1696.05118475531	1501.4852486251	1643.30546929055	1573.34801053373	1432.80883382241	1422.5071465758	1422.5071465758	1581.20339463224	1381.96956055759	1508.82533425321
