"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"ILMN_1237364"	278.961632185348	287.18485944085	293.801850873345	265.499243488264	254.180467124119	304.632075903786	292.87876165168	296.584003843778	320.703270192076	321.549779122604	276.698861075428	292.178252353524	306.634486879316	269.436074241268	310.549644301001	329.858521985567
"ILMN_1232272"	579.04438740767	681.340124581423	669.233042639549	625.872656512986	718.707367916888	699.530936062573	722.012194084451	674.493014752884	534.483861044185	706.284441624734	564.302702174534	722.012194084451	612.92260310072	607.070926683206	715.103216399852	611.061124146938
"ILMN_1219289"	137.814401761271	137.745312203947	132.01996265373	149.930586935989	131.92703625284	136.398750019775	161.172329814845	118.303555577848	156.973767501483	137.253697568404	138.090163739699	145.756486758951	130.321949046617	193.478711451474	180.950794014374	130.084944153987
"ILMN_2793270"	112.827994082407	135.14839836312	130.414781472562	122.732407245354	124.861427970667	109.148988940991	108.482289880756	112.494056041114	116.95984820673	101.972737845582	122.817299980569	122.885800016726	120.521808782387	101.810309009198	109.710214573951	109.148988940991
"ILMN_1256463"	842.688415100829	767.838839423536	715.985359242266	669.233042639549	894.62979512615	745.088536808234	896.251871192917	749.404831600933	788.463433026239	709.832969138099	680.159733802861	679.065608598716	855.011038187025	601.224350955085	612.92260310072	587.185157087851
"ILMN_2762514"	1184.72806962081	1123.05113131706	1208.33054158543	1017.10401842818	1293.05155384807	1198.15505563585	991.965816184662	985.119754323918	1181.27663781744	1173.83264123808	994.621951490264	1173.83264123808	1157.62021941744	1000.81878116385	907.607053795658	1203.37216355331
"ILMN_1240445"	339.181387159091	365.593655229645	329.858521985567	384.006579502194	318.926027572413	378.483709096339	368.269001515256	333.130500432229	378.483709096339	381.8812816662	415.135445052864	396.229400400947	426.735378104158	446.53133876878	421.197854159782	345.749044024304
"ILMN_2683620"	1630.24961059358	1573.34801053373	1501.4852486251	1450.75466185122	1543.59210426128	1565.50869660712	1691.35971236666	1258.7128453394	1302.22950963763	1486.96689054422	1504.72332841379	1649.62502872729	1768.28527676358	1543.59210426128	1317.51629697322	1626.41006588747
"ILMN_2684693"	334.031846979864	229.66749650735	200.560484893706	347.102352454971	172.841991606866	214.597367693264	315.045286532507	254.180467124119	331.552580988504	254.180467124119	363.795679369119	246.2046670309	233.350524225256	409.215399173679	358.24537390248	197.690341555904
"ILMN_1224644"	119.539098334271	150.085481055762	123.664288936308	135.999849205958	114.786856939741	135.582807929091	142.990762116254	123.191112037784	137.121963218069	111.316788764189	147.447554035417	142.862661358293	128.292936522654	135.937014645976	129.367110643782	158.159665522664
"ILMN_2590908"	328.774028669645	307.833442724685	335.006325856681	272.142736569558	343.13408073068	310.10030447721	312.746343148227	273.422666182531	235.88122445085	305.057535619199	293.801850873345	300.282499911533	330.371041068229	228.082370183228	283.046441327222	294.332756499546
"ILMN_2720836"	161.543076782834	142.862661358293	148.360076038409	145.244723806246	120.351071254099	147.045161339951	156.121358462116	172.4562283267	190.158172748545	158.621869780789	196.520657172838	178.86713787498	151.732329778513	153.89310158085	155.473706470587	171.889086778951
"ILMN_2874278"	117.705359324672	100.849845249694	145.56747899837	116.95984820673	148.865714931879	125.717718545231	98.1234502305723	111.184254171514	123.664288936308	131.92703625284	132.162681895395	128.018167984676	144.574986265304	124.194709197465	130.781619069734	133.95829340911
"ILMN_3098616"	219.934861123253	203.49305904323	211.147181277394	214.597367693264	200.695577684679	168.085519866078	212.977605848297	193.25526707209	216.559057426533	257.936831737127	220.18694689149	190.352165440103	202.609904576469	195.061157782088	178.35765305637	213.604025956418
"ILMN_1259127"	2942.10646832765	2822.77753636204	3325.91431061194	2600.23409557469	3376.26211501275	3256.30456989992	2646.32468129236	3618.6873557917	2891.63728375419	3050.13176483283	2392.71966153165	2811.9776596819	2771.03398266341	2752.40980667495	2975.32885515079	3467.99643904355
"ILMN_1253541"	169.681837104402	130.493282213913	159.562306296357	131.14687566637	146.462104393352	145.756486758951	135.14839836312	166.586690453698	156.78985777026	183.187019499622	140.488194375122	145.244723806246	171.441353435523	119.085085681167	157.669842939939	152.377515527579
"ILMN_2699477"	686.38337322922	772.22662727611	792.637442060139	674.493014752884	942.495779701235	770.657424548038	664.8806362633	661.963039808303	698.108917135304	770.657424548038	582.44783176297	759.909230891062	696.24331748087	520.441541063997	651.622058472051	812.312376136634
"ILMN_1244484"	154.76646147939	114.42034706145	175.614197850302	172.4562283267	114.669673808156	132.378119878458	125.455237003023	146.670445151208	143.491255073536	150.085481055762	133.502300205809	182.245042800604	152.877946435042	144.49379094517	153.533912736861	144.664681523535
"ILMN_2755215"	556.023248627938	565.982118733903	684.766543768476	550.78048574233	553.302360286551	554.107133507177	522.384965559275	625.872656512986	565.227305694532	639.375841178388	558.054096975387	654.225073689932	510.089253916125	468.993683910487	559.156328240973	650.577347567717
"ILMN_2953513"	197.690341555904	191.606404578557	147.230665874669	156.78985777026	166.586690453698	208.342866072565	177.798995170347	134.531531037531	158.159665522664	182.417100840245	165.896523063788	185.411878541599	198.184999036817	183.862028995645	162.969487506706	140.380193958127
"ILMN_2699995"	383.448718359218	376.453460504179	447.998370659659	426.735378104158	346.313572744169	360.466877504648	338.601169726738	509.070989302208	379.16539741846	388.614061228496	337.688153904945	440.43044501891	302.848628343949	437.842709201222	374.061397185543	383.448718359218
"ILMN_1237273"	99.7716329344946	112.087421412042	130.264048613133	90.2047091512431	137.814401761271	113.83020497501	93.3920632101907	110.878090910655	92.1684735786621	95.1147687749835	107.040994887494	108.513969066959	119.539098334271	90.4309934609261	101.763290147072	89.2244003677796
"ILMN_2891176"	931.777403778425	999.104710097449	1135.231915271	937.949351260574	926.065792595096	965.318369478886	889.228699621708	1037.69692792628	874.731522183946	746.508417022462	768.972684101793	965.318369478886	728.064356016783	891.18184307132	807.944357744778	767.838839423536
"ILMN_2649502"	1585.55432526063	1657.92360724981	1630.24961059358	1671.91176404452	1401.45132897117	1723.24768932907	1397.46968781217	1931.16393843253	1961.53524476819	1603.48832265505	1466.4358615874	1917.0864457102	1416.82139196632	1404.59972375186	1810.45874414956	2072.33182274878
"ILMN_2972627"	3661.47490301779	3758.64555167416	3700.34006977285	4294.68948196643	4294.68948196643	3504.5330819061	3487.51731601584	4246.86392056815	4263.6511906442	4013.84896999755	4294.68948196643	3816.65850791078	3534.70846942869	4453.46870908201	4173.05951318988	3050.13176483283
"ILMN_2633897"	2079.75263125948	2111.53745466196	1913.2253298768	1861.85187382593	2130.4721185222	2005.24157936899	1977.87423598059	1897.86467588513	1997.85516817262	2079.75263125948	1871.8803762503	2010.66763491471	2010.66763491471	1897.86467588513	1895.12827621951	1931.16393843253
"ILMN_2771326"	1210.22652055668	1092.60698554951	1347.01913925616	1269.81693081828	1218.51369283829	1304.46100502724	1162.16877003264	1103.22982861311	1055.80706765473	1055.80706765473	1269.81693081828	1414.72176760012	1066.31568794456	1143.94788901273	1162.16877003264	987.147449462484
"ILMN_2668236"	140.380193958127	142.525068585663	149.930586935989	115.400876110686	159.747609039967	141.988761043273	140.759964590299	131.319323155399	108.250359856489	137.121963218069	103.364010810761	154.033349208047	142.525068585663	110.791843296158	112.349376051708	155.849890190469
"ILMN_2631144"	161.014508411919	183.526426009998	209.059996081712	177.293552302911	217.847533865438	149.522306272358	185.411878541599	151.833876749834	181.528129125179	177.141598869479	170.899744598105	172.979792412453	184.694519875814	183.187019499622	161.717623235782	189.225949799801
"ILMN_1243149"	2501.70546995993	2408.79642663082	2086.02440178453	2501.70546995993	2725.56232249278	2491.96409084133	2363.75572176813	2567.18317950066	2872.93520030136	2556.03210863813	2636.00094663013	2238.774365216	2942.10646832765	2711.76882933129	2752.40980667495	2429.83060787115
"ILMN_1221895"	130.002501681526	137.440057885141	137.34919650284	142.418910794987	177.293552302911	169.227671871408	176.889527700379	146.547396114045	146.927826707376	182.726738639224	163.896574082405	179.326600523289	159.282287272072	132.824965547523	109.862390171847	156.78985777026
"ILMN_2805631"	132.162681895395	177.141598869479	150.311196539794	138.505703452551	154.946775117737	148.030848106058	127.862275571244	149.522306272358	142.137066301448	134.892593789617	137.745312203947	155.051586413684	135.362588895789	155.738134185051	167.363119225178	145.244723806246
"ILMN_1239027"	173.211312767249	156.258046531432	211.421692494549	152.242773442054	204.558807895178	193.720964892796	180.950794014374	184.920775954399	169.829033484612	184.694519875814	140.174911884626	160.21968593075	144.915602796684	168.085519866078	164.223093665376	179.483530675894
"ILMN_1244214"	236.993328956042	225.41653212484	222.452631271243	212.5573246087	284.388297954252	218.657386557828	216.559057426533	231.010064292501	227.810932120796	250.467882818197	256.947639908727	256.555907014504	195.829883201231	236.159225744953	217.847533865438	244.739932600965
"ILMN_2592620"	310.10030447721	352.460749213064	311.51455164331	333.522652675556	289.519606941518	319.677832586974	320.189863133312	324.422331001762	335.006325856681	287.733944700371	321.549779122604	290.694872944233	313.372470256141	353.510781047677	318.011450062193	346.723865234245
"ILMN_2424268"	1244.87606519578	1153.28492631058	1381.96956055759	1308.0023327069	1508.82533425321	1149.12677860706	1297.227140711	1253.49836479202	1324.27507084893	1630.24961059358	1249.64648149813	1223.82534177586	1210.22652055668	1171.91021919808	1432.80883382241	1393.35261412382
"ILMN_2758728"	255.017652310573	231.47497270587	249.863897996908	211.421692494549	324.813780598671	229.66749650735	255.017652310573	209.059996081712	244.067842882559	299.025794878139	215.600285302348	190.742907325631	223.054665130865	226.274296377986	209.576770417023	270.227920450813
"ILMN_3078143"	142.765872270276	115.88140471925	131.868906255775	128.018167984676	136.723677064125	142.213988417564	122.313820971835	118.601569119086	122.732407245354	137.688197494577	121.099850341459	136.960831809855	131.512478437935	112.234064635745	103.636887633536	132.487906926055
"ILMN_2852034"	399.75224176215	361.699809697393	347.750426270212	456.036653239283	308.321377450467	430.795514318253	363.795679369119	432.78847894473	393.025269879053	343.13408073068	374.983211681668	453.805390606912	289.144817378513	322.925946013011	382.556111882715	346.313572744169
"ILMN_2783918"	675.780750465078	768.972684101793	945.786865955696	917.216913961538	767.838839423536	692.517412196694	803.456235867421	942.495779701235	1096.94121483679	686.38337322922	664.8806362633	794.232708836184	806.387525386522	876.289079500583	936.33458055629	917.216913961538
"ILMN_2666690"	1062.44159394696	878.109077644978	1088.26878045124	1024.37830234117	1118.02504035849	1007.10489659084	878.109077644978	1069.91384906283	1077.71869898291	1062.44159394696	917.216913961538	1026.58387817518	1003.01825287194	708.313622126419	1121.33676771346	1019.23259038228
"ILMN_2840286"	108.250359856489	123.082836633513	124.109108348968	107.040994887494	97.7134603539017	108.625250177997	136.142331643115	129.626676934435	100.70576375	134.683352824819	115.151216469779	119.414939679258	113.767256599835	113.897469231105	116.072407158793	135.937014645976
"ILMN_1242239"	559.971732937553	546.991245478227	515.060966875333	579.773730200718	488.404320240516	601.224350955085	594.058308443578	594.058308443578	617.804961325749	553.302360286551	682.679660189286	598.104360041224	669.233042639549	728.064356016783	554.916521826759	519.438887945417
"ILMN_1256328"	1011.45354514905	1004.9899587149	999.104710097449	803.456235867421	991.965816184662	966.856064015338	1015.28782223186	780.69618828818	696.24331748087	889.228699621708	700.337727675978	934.080177321235	1043.77779900926	756.615943878791	722.012194084451	820.966642083808
"ILMN_2788073"	186.548711948991	180.950794014374	175.824331093837	238.570671161478	165.46909401064	168.773439457325	173.677999985565	191.808650365076	211.147181277394	167.219035652847	194.316338469883	200.695577684679	191.324029083894	145.756486758951	199.772163355388	209.059996081712
"ILMN_1257284"	2330.0524756461	2353.06587505307	2197.03455012389	2214.70921075527	2353.06587505307	2517.44601991079	2208.64833519793	2177.82056728565	2480.68025759928	2337.1473099583	2049.25909277443	2249.59960531932	2256.06357523041	2330.0524756461	2461.53976847931	2186.20470769923
"ILMN_2608574"	441.325556044189	431.905516973952	389.107751941848	354.939555059617	483.061187025741	443.644121915112	454.445903662889	381.8812816662	458.882772635372	415.135445052864	451.9511651294	419.648317736634	414.443295127803	444.292517311211	363.795679369119	431.274701883777
"ILMN_1248891"	169.386749253404	146.670445151208	186.043408221882	157.357488115184	184.694519875814	161.014508411919	205.65617992419	148.612954554011	151.833876749834	169.099113145584	128.099038651631	145.987710002402	181.442534562751	150.311196539794	173.955801395276	171.668842120446
"ILMN_1255921"	108.188951990378	114.105246749778	113.873265012149	130.995131053627	98.2814702097337	110.434030478983	110.878090910655	112.349376051708	125.717718545231	137.34919650284	124.721301916572	130.995131053627	131.080112894567	132.162681895395	105.373308881639	108.68403189106
"ILMN_2869182"	734.656106266047	754.05640305971	660.950022347814	646.539579482448	676.659005294521	775.229424150079	713.73301720996	635.677748923594	601.224350955085	634.584712767186	783.777326733137	786.184669667624	949.870661155862	798.564010940067	674.493014752884	618.851497893777
"ILMN_1221789"	478.991297486871	430.178775993743	543.576579910542	524.290765050452	507.273115891989	540.551187651837	435.374994880799	526.981800947681	474.307243927206	450.27013558777	456.482057300313	574.367524262937	421.96369766679	381.8812816662	483.833631855226	495.545934756306
"ILMN_1214375"	674.493014752884	680.159733802861	569.066307847678	698.108917135304	683.530619878619	617.02128564708	683.530619878619	607.070926683206	605.839889627519	710.618477832433	715.985359242266	629.491511587499	717.755525713106	790.274498483684	699.530936062573	617.02128564708
"ILMN_1217378"	441.860274155213	523.442104742881	443.644121915112	435.374994880799	601.224350955085	450.27013558777	477.404849553143	527.954141889777	520.441541063997	528.992956985554	381.197559869559	359.984658948878	432.78847894473	459.84932568973	453.805390606912	419.648317736634
"ILMN_3003130"	1594.76389585026	1314.1741167257	1232.80710132226	1317.51629697322	1157.62021941744	1267.6168389223	1599.78335789271	1496.77787233054	1620.7778759989	1675.56409814961	1508.82533425321	1171.91021919808	1496.77787233054	1667.26574272865	1353.31602173232	1369.77955928729
"ILMN_2731949"	3146.97959344395	2622.85979085285	3640.26634162095	4214.09994298401	3075.01040296899	2834.08857977463	3192.0389672677	3217.22027228941	3640.26634162095	3436.7741914167	3180.70330838147	2429.83060787115	2567.18317950066	3589.36750258872	3930.63275726847	2925.33320913453
"ILMN_1244402"	1229.24607726924	1035.55198745705	1192.6450982023	1013.49558843248	1232.80710132226	1090.6514566741	1030.58735466002	979.841017680292	955.757208715155	1365.47249100795	1075.90787322598	1264.38973908429	1069.91384906283	1033.83867428285	985.119754323918	1096.94121483679
"ILMN_2957614"	175.193893879516	162.812414478414	197.309912295578	178.641117371011	207.420845962133	194.841681937224	158.809207993293	170.774090012748	170.514716892159	195.061157782088	155.342481864655	198.983373983367	160.21968593075	155.145329586862	161.389048804271	188.648951589036
"ILMN_2605494"	5178.93840193543	5418.49892093275	4930.26837586326	5586.3455021509	4993.88923671829	5490.26637317441	5178.93840193543	5564.06052908119	5564.06052908119	5126.91590448623	5835.71782658173	5490.26637317441	5586.3455021509	5716.71744750273	5386.70873597429	4930.26837586326
"ILMN_2999642"	970.999457939509	996.871072988357	1004.9899587149	876.289079500583	975.158444587998	924.238643205437	1108.87265294348	844.680446119882	819.531593968331	1013.49558843248	1060.60110859663	1046.21445295545	979.841017680292	1090.6514566741	870.863076246121	985.119754323918
"ILMN_2453076"	167.053334608905	164.223093665376	180.597636646327	155.849890190469	181.916951673111	182.935706343769	173.474351516859	148.988471968704	155.145329586862	152.377515527579	181.528129125179	178.198570230794	173.677999985565	165.896523063788	162.273613373903	164.849220822837
"ILMN_1221440"	147.316072927139	168.239908532979	161.883893699838	173.677999985565	167.053334608905	170.335606325394	183.685943619364	177.972434300043	190.555221569346	164.625500169498	168.085519866078	145.56747899837	196.319554823649	180.377314920561	175.3678449238	155.738134185051
"ILMN_2639454"	1200.704105719	1184.72806962081	1287.32799571059	1131.32489707104	1365.47249100795	1092.60698554951	1129.22713483133	1173.83264123808	989.358094277124	1317.51629697322	1084.00972064786	1075.90787322598	1101.50699358048	1221.36341447262	1181.27663781744	1189.69685252238
"ILMN_2859032"	1249.64648149813	1106.72432414492	1149.12677860706	1226.1986843348	999.104710097449	1129.22713483133	1249.64648149813	1181.27663781744	1387.12524637218	1171.91021919808	1597.08343778832	1085.99860234089	1290.63799421328	1527.58579466315	1419.56967481821	1090.6514566741
"ILMN_2914884"	1917.0864457102	2034.35253285924	1762.82909248149	1790.14980338124	1938.1429346688	1931.16393843253	2067.79611240475	1844.35436023372	1852.27341982236	1800.81567094327	2027.76233348486	2049.25909277443	2005.24157936899	2027.76233348486	1790.14980338124	1732.28871875
"ILMN_1253155"	284.745320889488	270.227920450813	267.931406168734	264.303102291908	295.355989509007	270.227920450813	260.059745394473	255.338881398804	343.13408073068	328.774028669645	267.931406168734	273.879949115797	263.796937256672	260.946747500337	236.159225744953	305.057535619199
"ILMN_1224755"	152.79765276603	207.656860878918	198.184999036817	245.706670910352	185.132821029596	190.929292501064	176.191927606831	265.870976929483	213.378807548246	206.648152162867	202.446431493004	207.656860878918	188.856309068956	248.872173012299	254.180467124119	183.862028995645
"ILMN_2481389"	203.920570797076	176.348336514443	246.482196380788	201.570243107912	216.559057426533	149.666321266162	199.603606881994	181.677008652929	175.058170578633	181.140519959859	209.249511219985	134.343680181787	166.374455171567	193.720964892796	223.432748542269	179.667151886705
"ILMN_2706964"	150.70876745718	160.031591563185	169.538005082177	153.775447315481	157.357488115184	154.946775117737	155.738134185051	167.91570765958	170.335606325394	148.360076038409	174.924214633519	139.459686038669	156.401041745608	140.488194375122	156.401041745608	147.316072927139
"ILMN_3163006"	123.664288936308	122.885800016726	119.315660544283	139.851234479293	109.576591678132	126.488314483536	138.289484646169	109.279290236266	109.808667247936	100.653777016923	128.464898274114	133.685820008085	166.787276535115	120.053851163098	108.905789922093	142.418910794987
"ILMN_2439638"	594.058308443578	692.517412196694	689.527467464161	709.832969138099	559.971732937553	635.677748923594	681.340124581423	790.274498483684	635.677748923594	625.872656512986	713.73301720996	693.671512668326	620.974265311201	743.733970738478	701.56320972079	694.598224841115
"ILMN_2932705"	207.117169453734	181.528129125179	150.845248267724	164.4840308332	147.447554035417	184.920775954399	177.293552302911	143.278901656851	157.770027569202	139.459686038669	178.35765305637	209.059996081712	202.835088519857	184.233072052456	158.159665522664	152.877946435042
"ILMN_2618549"	488.404320240516	485.196714786404	336.424002557358	363.795679369119	380.607812573802	391.564495817494	528.992956985554	396.889348392585	356.087759773082	370.942044862557	477.975260546603	456.482057300313	464.756630978267	460.735791140362	338.109642059376	314.067563580256
"ILMN_1231229"	166.787276535115	134.434305566865	137.121963218069	133.437251791318	153.89310158085	163.276772261175	180.202211021147	140.968097247069	138.505703452551	128.780018750781	141.362619424953	143.87524421875	141.988761043273	139.02455096037	156.973767501483	140.759964590299
"ILMN_1212935"	125.041741787042	123.358268770762	138.373904367935	153.426151855314	112.494056041114	113.114428302488	117.201037916295	187.09345257456	157.48301615556	124.194709197465	193.720964892796	153.009240305399	136.723677064125	192.055133970322	166.374455171567	111.316788764189
"ILMN_2875159"	1037.69692792628	948.283943465466	926.065792595096	891.18184307132	1007.10489659084	949.870661155862	907.607053795658	930.050978495257	928.187427928238	966.856064015338	962.034101994664	898.330864784587	1048.77311056421	896.251871192917	1015.28782223186	898.330864784587
"ILMN_2750428"	1501.4852486251	1419.56967481821	1349.79865928959	1290.63799421328	1427.19000521862	1543.59210426128	1560.93677982901	1310.59039983061	1314.1741167257	1432.80883382241	1411.38807171846	1537.27322008714	1573.34801053373	1277.18644963781	1443.96608098176	1378.06889758268
"ILMN_2924419"	292.87876165168	294.332756499546	333.130500432229	400.725337101223	379.16539741846	322.02667824773	248.174318803187	400.725337101223	437.842709201222	333.522652675556	342.429928668099	225.41653212484	363.224969107568	323.467955538395	436.092478905018	359.485404132659
"ILMN_3070951"	608.007235546122	576.867786688268	675.780750465078	465.632747287709	666.025371738837	618.851497893777	581.436617213956	474.307243927206	468.993683910487	747.685787579443	408.100609978783	648.008102161542	604.427854477451	452.997415125838	470.000203779845	640.584477096208
"ILMN_3154553"	1369.77955928729	2319.29941086122	1121.33676771346	886.792061085139	1208.33054158543	1317.51629697322	2799.73674532284	785.000642173432	1171.91021919808	934.080177321235	2725.56232249278	1365.47249100795	1723.24768932907	3103.39426273525	1123.05113131706	1192.6450982023
"ILMN_2970381"	301.41013271807	342.429928668099	367.691816226365	367.098277222458	303.232977395375	292.87876165168	262.901397541493	372.327717478979	324.422331001762	244.739932600965	278.356093741905	332.818739222092	297.018806681545	286.194328681782	284.388297954252	330.94123552466
"ILMN_2611840"	121.323202977162	110.247861526762	112.778524838776	169.538005082177	70.9159915279734	108.297172532762	119.991252026167	167.363119225178	160.884975410803	122.732407245354	210.912661661307	175.058170578633	115.400876110686	205.65617992419	172.297189861099	91.6986475772767
"ILMN_2755443"	7998.15170215829	7285.44183967124	6705.45195336854	5025.1209460744	6880.61273446506	6914.37681810861	8264.61815174206	4717.54379295147	4525.75696778421	6914.37681810861	6480.97319122484	7710.14394710641	7495.99018843757	5631.3418704369	4693.71813860176	6254.39919830063
"ILMN_2594128"	2771.03398266341	2953.59058979602	2822.77753636204	3247.49536378734	2636.00094663013	2725.56232249278	2612.56584111368	2860.32191816475	2847.16344187658	3134.76994148787	2872.93520030136	3234.42316792684	2953.59058979602	3064.33885992686	3125.45292650575	2891.63728375419
"ILMN_2848163"	7611.755125839	9405.66360399873	7855.21894203151	10168.3621271348	6792.45456938007	8264.61815174206	8329.57996083123	9733.49202329232	10847.3300226905	8128.53235536056	9733.49202329232	8595.52411185406	8545.20166067849	9617.49028807249	9206.73108746769	7285.44183967124
"ILMN_2813830"	698.108917135304	1030.58735466002	849.949538303924	669.949575492081	700.337727675978	713.73301720996	937.949351260574	681.340124581423	1118.02504035849	756.615943878791	937.949351260574	711.733809420746	849.949538303924	1194.73518117459	833.908204651616	846.917749493412
"ILMN_2850753"	2263.71537654344	2287.00348208224	2034.35253285924	2280.73405112398	1977.87423598059	2287.00348208224	2256.06357523041	2363.75572176813	2612.56584111368	2151.34786012481	2622.85979085285	2344.17479582778	2111.53745466196	2501.70546995993	2319.29941086122	2408.79642663082
"ILMN_2912111"	409.687349201073	416.065545783979	424.367987567879	409.687349201073	379.907688200935	387.145571921598	391.564495817494	417.840490435788	401.868750610113	416.545855976987	352.947628805724	430.178775993743	336.424002557358	377.971971355893	385.955426441951	352.947628805724
"ILMN_2624145"	1365.47249100795	1427.19000521862	1203.37216355331	1151.31565400808	1471.04040062753	1269.81693081828	1435.63473335416	1074.35662785982	1079.93364162949	1527.58579466315	1435.63473335416	1194.73518117459	1393.35261412382	1401.45132897117	1411.38807171846	1183.16639994304
"ILMN_1256917"	192.988158659907	199.603606881994	180.377314920561	193.25526707209	162.273613373903	225.41653212484	189.008097836212	193.866481922333	151.032792126625	176.024534259284	180.013584151774	174.134861218255	189.822873865208	177.972434300043	173.474351516859	189.822873865208
"ILMN_1222492"	6198.76968771754	6198.76968771754	7399.78708578986	7001.50794867827	7710.14394710641	6084.12145160063	6144.17544330543	6618.92088548356	6168.96112854773	6792.45456938007	6390.45053168277	6198.76968771754	6144.17544330543	6012.32452029422	6480.97319122484	6430.79846286899
"ILMN_1229306"	111.97459784113	130.580021460051	152.11347771942	119.251864303078	131.799131848888	130.493282213913	144.264900995596	110.214726115943	130.72076036152	120.662592417054	145.341845381261	152.645235127419	118.807198908691	126.884148822332	114.874816647526	125.949880179087
"ILMN_1228374"	581.436617213956	409.687349201073	514.087578357526	645.090623453157	328.774028669645	559.156328240973	451.312410239045	520.441541063997	627.959412239884	463.979275617192	357.145578608382	463.979275617192	489.816058659362	512.160650288439	476.276842209601	545.354264519104
"ILMN_2705991"	473.334540024311	579.773730200718	546.991245478227	619.866142395941	549.256950533982	579.773730200718	480.820848301338	605.088614125146	589.135017239566	481.309632294357	546.991245478227	564.302702174534	449.303724956244	492.988189918442	550.78048574233	581.436617213956
"ILMN_1224222"	437.842709201222	397.437606201775	474.307243927206	439.251286381519	565.982118733903	413.947015320193	501.14908695736	552.345906709907	434.908663860539	399.046125507477	389.107751941848	377.971971355893	410.700348251494	401.329469307699	467.495624282937	554.107133507177
"ILMN_1216901"	137.440057885141	165.693555050172	162.455066019124	127.665096841667	176.466848772286	131.868906255775	154.946775117737	145.036169181516	150.70876745718	153.666086221095	157.669842939939	150.845248267724	162.812414478414	134.027623430229	140.264539435303	146.670445151208
"ILMN_3153869"	526.981800947681	496.170762440218	487.714220565744	529.831051301613	529.831051301613	503.964062980972	488.404320240516	535.583123957238	470.000203779845	565.982118733903	561.0528650787	467.495624282937	462.810909779276	489.816058659362	512.160650288439	498.184720185385
"ILMN_2989257"	2164.78053532982	2119.21728307726	2600.23409557469	2137.89879443808	2711.76882933129	2371.25388770231	2101.30165116618	2093.27667796353	2038.72934461556	2344.17479582778	2111.53745466196	2101.30165116618	2186.20470769923	1977.87423598059	1861.85187382593	2202.01161449332
"ILMN_1246452"	2636.00094663013	2586.70786598575	2353.06587505307	2151.34786012481	1997.85516817262	2658.21229187029	2556.03210863813	2287.00348208224	2005.24157936899	2238.774365216	2421.45889616819	2491.96409084133	2480.68025759928	2287.00348208224	2017.36008014581	2280.73405112398
"ILMN_2758878"	3297.79613988574	3116.10456232667	3234.42316792684	2704.16269041435	3908.65425904043	2995.22616813179	3426.01758688045	2527.95470304913	2672.98199990312	3192.0389672677	2586.70786598575	2860.32191816475	3075.01040296899	2672.98199990312	2517.44601991079	2556.03210863813
"ILMN_2752569"	944.069755233507	942.495779701235	940.263767749402	930.050978495257	754.05640305971	900.439591125829	832.448776455897	981.6827732592	1050.61933176029	949.870661155862	1043.77779900926	704.743737743348	886.792061085139	1118.02504035849	1099.44128159546	857.424028072738
"ILMN_2957987"	20295.3899175906	22528.2378565667	18213.1150963659	18438.1212916794	16988.5029786966	21184.8670434775	21184.8670434775	17684.2165878996	18213.1150963659	18213.1150963659	21616.7850937828	23245.8513068425	23245.8513068425	19064.1358842617	17684.2165878996	18666.4948650346
"ILMN_3149218"	176.466848772286	197.690341555904	205.809370276955	184.920775954399	216.950664300669	192.988158659907	187.734282892149	170.141718337078	169.681837104402	186.548711948991	205.19637230636	164.625500169498	182.935706343769	178.86713787498	202.609904576469	160.21968593075
"ILMN_2679063"	7495.99018843757	7558.5839520557	7611.755125839	8739.60923264735	6914.37681810861	7855.21894203151	7710.14394710641	8469.81081114556	8673.49630935748	7461.27836956797	8264.61815174206	7998.15170215829	8595.52411185406	7998.15170215829	8897.52066620408	7772.78111123349
"ILMN_2454307"	242.927757853786	246.2046670309	234.828084073439	209.059996081712	194.841681937224	224.595874476887	248.522360622816	221.038109824687	201.757145402414	255.017652310573	242.060728579353	245.706670910352	203.706999458619	226.515107906241	206.648152162867	202.835088519857
"ILMN_2979307"	126.564675170455	142.294687673236	155.473706470587	123.769395841185	167.724168946639	151.032792126625	126.704114164729	153.775447315481	126.564675170455	143.491255073536	144.000615667494	157.669842939939	129.523676240192	139.675534809609	120.247365978183	136.581221384021
"ILMN_2969435"	681.340124581423	770.657424548038	739.148958372476	788.463433026239	701.56320972079	763.18707181063	734.656106266047	783.777326733137	728.064356016783	720.322504797304	833.908204651616	763.18707181063	754.05640305971	885.432872479327	765.139993594213	747.685787579443
"ILMN_1251761"	5418.49892093275	6049.79317968774	5284.95407106829	5604.79876602349	5868.3269622726	5418.49892093275	5631.3418704369	5939.43994677619	5693.84421562404	5799.22040107249	5868.3269622726	5284.95407106829	5752.87730525388	5586.3455021509	5716.71744750273	5537.78620538612
"ILMN_2688306"	115.979679760818	112.730126942336	110.381697421226	134.193760069544	101.479848076507	98.8138507566875	100.926582713372	123.769395841185	114.237489451419	115.88140471925	107.634276441736	101.182924261513	115.151216469779	110.492431001096	97.8243038627361	136.142331643115
